Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Tipo
192.168.100.3-224.0.0.251-5353-5353-17,192.168.100.3,5353,224.0.0.251,5353,17,21/01/2023 04:24:04 PM,100046341,5,1,470.0,94.0,94.0,94.0,94.0,0.0,94.0,94.0,94.0,0.0,5.637387578222376,0.0599722082789614,20009268.2,57383.86854944487,20072830.0,19965415.0,80078284.0,20019571.0,60686.845697125405,20072830.0,19965415.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,8,0.0499768402324678,0.0099953680464935,94.0,94.0,94.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,109.66666666666669,94.0,94.0,0,0,0,0,0,0,5,470,1,94,-1,-1,5,0,0.0,0.0,0.0,0.0,20009268.2,57383.86854944487,20072830.0,19965415.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 04:24:51 PM,64962936,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.3169965101331,0.1231471434727026,9280419.42857143,22952883.437519107,61320747.0,257166.0,64705770.0,10784295.0,24762956.995220784,61320747.0,260110.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.1077537505386148,0.0153933929340878,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1814381.0,0.0,1814381.0,1814381.0,61320747.0,0.0,61320747.0,61320747.0,No Label,multimedia
192.168.100.255-192.168.100.15-137-137-17,192.168.100.15,137,192.168.100.255,137,17,21/01/2023 04:17:30 PM,52900397,41,1,2050.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,39.69724461614154,0.7939448923228308,1290253.5853658535,4488002.131766266,29269197.0,88.0,52900303.0,1322507.575,4540361.44737607,29269197.0,88.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,328,8,0.7750414425056206,0.0189034498172102,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,51.19047619047619,50.0,50.0,0,0,0,0,0,0,41,2050,1,50,-1,-1,41,0,19780295.0,0.0,19780295.0,19780295.0,29269197.0,0.0,29269197.0,29269197.0,No Label,multimedia
192.168.100.15-224.0.0.251-5353-5353-17,192.168.100.15,5353,224.0.0.251,5353,17,21/01/2023 04:17:28 PM,54624572,114,1,4286.0,34.0,128.0,34.0,37.59649122807018,12.13545912236294,34.0,34.0,34.0,0.0,79.08528784445213,2.1052796532666656,479162.91228070174,2806615.090304397,29771061.0,317.0,54622058.0,483381.0442477876,2818753.7918971344,29771061.0,317.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,912,8,2.086972873673042,0.0183067795936231,34.0,128.0,37.53448275862071,12.0386558793874,144.92923538230883,0,0,0,0,0,0,0,0,0.0,37.86086956521739,37.59649122807018,34.0,0,0,0,0,0,0,114,4286,1,34,-1,-1,114,0,21509498.0,0.0,21509498.0,21509498.0,29771061.0,0.0,29771061.0,29771061.0,No Label,multimedia
192.168.100.15-224.0.0.252-63964-5355-17,192.168.100.15,63964,224.0.0.252,5355,17,21/01/2023 03:27:48 PM,418728,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,143.29111021952198,4.7763703406507325,418728.0,0.0,418728.0,418728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2.3881851703253663,2.3881851703253663,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-38.113.165.138-50223-443-6,192.168.100.15,50223,38.113.165.138,443,6,21/01/2023 04:26:14 PM,82991421,3,3,32.0,1.0,31.0,0.0,10.666666666666668,17.61628034896508,1.0,0.0,0.3333333333333333,0.5773502691896257,0.3976314612085025,0.0722966293106368,16598284.2,26136532.369017866,60000819.0,152.0,22786325.0,11393162.5,16112149.965359077,22786173.0,152.0,60412396.0,30206198.0,42429123.57544617,60208119.0,204277.0,0,0,0,0,60,60,0.0361483146553184,0.0361483146553184,0.0,31.0,4.857142857142857,11.538754575033526,133.14285714285714,0,0,0,0,1,0,0,0,1.0,5.666666666666667,10.666666666666666,0.3333333333333333,0,0,0,0,0,0,3,32,3,1,-1,63929,2,0,205788.5,2137.583799526933,207300.0,204277.0,41289846.0,26461311.7817968,60000819.0,22578873.0,No Label,multimedia
192.168.100.15-38.113.165.138-50223-443-6,38.113.165.138,443,192.168.100.15,50223,6,21/01/2023 04:27:38 PM,4,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,7750000.0,750000.0,2.0,1.4142135623730951,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,63929,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-82.202.184.216-49686-443-6,192.168.100.15,49686,82.202.184.216,443,6,21/01/2023 04:22:42 PM,604568,1,3,30.0,30.0,30.0,30.0,30.0,0.0,30.0,0.0,10.0,17.320508075688775,99.24441915549616,6.616294610366411,201522.66666666663,176120.3371571078,326809.0,150.0,0.0,0.0,0.0,0.0,0.0,604568.0,302284.0,34895.71965155612,326959.0,277609.0,0,1,0,0,20,72,1.6540736525916029,4.962220957774808,0.0,30.0,18.0,16.431676725154983,270.0,0,0,0,1,1,0,0,0,3.0,22.5,30.0,10.0,0,0,0,0,0,0,1,30,3,30,-1,1037,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 04:25:45 PM,111023518,14,16,11.0,1.0,1.0,0.0,0.7857142857142858,0.42581531362632,1.0,0.0,0.0625,0.25,0.1080852076764492,0.2702130191911231,3828397.1724137934,4916848.250028425,10014845.0,38.0,100867489.0,7759037.615384615,4405526.99072577,10094736.0,9263.0,111023518.0,7401567.866666666,4582993.120762563,10092895.0,25945.0,0,0,0,0,280,464,0.1260994089558574,0.1441136102352656,0.0,1.0,0.4193548387096774,0.501610310127101,0.2516129032258064,0,0,0,0,1,0,0,0,1.0,0.4333333333333333,0.7857142857142857,0.0625,0,0,0,0,0,0,14,11,16,1,-1,501,11,0,77437.63636363637,4827.316112970588,85631.0,70683.0,10008577.636363637,4198.97080896576,10014845.0,10001857.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 04:25:29 PM,119299852,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011737617243649,5186950.086956522,7479714.817155889,22264884.0,581152.0,118094980.0,5367953.636363636,7604000.282599425,22264884.0,581152.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1927915216525163,0.0083822400718485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,1838436.2857142857,208630.670839416,2075791.0,1592893.0,14967661.857142856,6678666.313191489,22264884.0,9430118.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 04:25:59 PM,219325,1,2,0.0,276.0,0.0,0.0,0.0,0.0,173.0,103.0,138.0,49.49747468305833,1258.406474410122,13.678331243588282,109662.5,92777.35943914334,175266.0,44059.0,0.0,0.0,0.0,0.0,0.0,175266.0,175266.0,0.0,175266.0,175266.0,0,1,0,0,20,40,4.559443747862761,9.118887495725522,0.0,173.0,94.75,71.26651855301104,5078.916666666666,0,0,0,1,1,0,0,0,2.0,126.33333333333331,0.0,138.0,0,0,0,0,0,0,1,0,2,276,-1,7268,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 04:26:58 PM,64947004,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.320999194974412,0.1231773524149012,9278143.42857143,22954972.80239823,61323163.0,248244.0,64698760.0,10783126.666666668,24764715.73501806,61323163.0,255492.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.1077801833630385,0.0153971690518626,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1808316.0,0.0,1808316.0,1808316.0,61323163.0,0.0,61323163.0,61323163.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 04:27:46 PM,111056267,15,15,12.0,0.0,1.0,0.0,0.8,0.4140393356054125,0.0,0.0,0.0,0.0,0.1080533348018982,0.2701333370047455,3829526.448275863,4916723.110940511,10015420.0,46.0,110980733.0,7927195.2142857155,4279225.797150842,10098910.0,4392.0,111056267.0,7932590.5,4270704.0940672085,10106674.0,29936.0,0,0,0,0,300,444,0.1350666685023727,0.1350666685023727,0.0,1.0,0.3870967741935484,0.4951376478541908,0.2451612903225806,0,0,0,0,1,0,0,0,1.0,0.4,0.8,0.0,0,0,0,0,0,0,15,12,15,0,-1,501,12,0,79632.0909090909,7705.31997329826,91828.0,70606.0,10009542.909090906,4590.125454811346,10015420.0,10002125.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 04:27:59 PM,217462,1,2,0.0,276.0,0.0,0.0,0.0,0.0,173.0,103.0,138.0,49.49747468305833,1269.1872603029497,13.795513698945104,108731.0,96938.68284642618,177277.0,40185.0,0.0,0.0,0.0,0.0,0.0,177277.0,177277.0,0.0,177277.0,177277.0,0,1,0,0,20,40,4.598504566315035,9.19700913263007,0.0,173.0,94.75,71.26651855301104,5078.916666666666,0,0,0,1,1,0,0,0,2.0,126.33333333333331,0.0,138.0,0,0,0,0,0,0,1,0,2,276,-1,7165,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-66.110.49.114-50224-443-6,192.168.100.15,50224,66.110.49.114,443,6,21/01/2023 04:27:37 PM,88698482,14,16,1236.0,717.0,573.0,0.0,88.28571428571426,146.22555210329037,150.0,0.0,44.8125,51.915596564680506,22.01841515168208,0.338224503098035,3058568.344827586,12070120.96555389,60009674.0,0.0,88275312.0,6790408.615384616,17712494.29594936,60009674.0,43.0,88698482.0,5913232.133333334,16611402.385376716,60218068.0,0.0,0,0,0,0,280,356,0.1578381014457496,0.1803864016522853,0.0,573.0,62.99999999999999,105.92544547935591,11220.200000000004,0,1,0,0,0,0,0,0,1.0,65.1,88.28571428571429,44.8125,0,0,0,0,0,0,14,1236,16,717,-1,501,11,0,555436.5,473384.6554806144,890170.0,220703.0,43689675.0,23079963.92371535,60009674.0,27369676.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 04:27:51 PM,119013281,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016581662007956,5174490.478260871,7531290.290564655,22666331.0,526871.0,118075745.0,5367079.318181819,7650333.208734409,22666331.0,526871.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1932557426090958,0.0084024235916998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,1720443.0000000002,196476.5816206433,1938808.0,1430014.0,15013318.0,6744351.818944254,22666331.0,9573976.0,No Label,multimedia
192.168.100.3-224.0.0.251-5353-5353-17,192.168.100.3,5353,224.0.0.251,5353,17,21/01/2023 04:26:24 PM,79975963,4,1,376.0,94.0,94.0,94.0,94.0,0.0,94.0,94.0,94.0,0.0,5.876765747728477,0.0625187845503029,19993990.75,50933.31003953418,20070380.0,19967924.0,60008039.0,20002679.666666668,58637.18504782893,20070380.0,19967925.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,0.0500150276402423,0.0125037569100605,94.0,94.0,94.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,112.8,94.0,94.0,0,0,0,0,0,0,4,376,1,94,-1,-1,4,0,0.0,0.0,0.0,0.0,19993990.75,50933.31003953418,20070380.0,19967924.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 04:29:04 PM,64957798,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.31828714390842,0.1231568841049692,9279685.428571427,22953458.15663925,61321280.0,255252.0,64697545.0,10782924.166666666,24763921.0406418,61321280.0,255252.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.107762273591848,0.0153946105131211,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1817838.0,0.0,1817838.0,1817838.0,61321280.0,0.0,61321280.0,61321280.0,No Label,multimedia
192.168.100.6-224.0.0.251-0-0-0,192.168.100.6,0,224.0.0.251,0,0,21/01/2023 04:27:24 PM,117964511,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169542516053832,117964511.0,0.0,117964511.0,117964511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0084771258026916,0.0084771258026916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,117964511.0,0.0,117964511.0,117964511.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 04:29:47 PM,111020881,14,16,11.0,1.0,1.0,0.0,0.7857142857142858,0.4258153136263201,1.0,0.0,0.0625,0.25,0.1080877749474893,0.2702194373687234,3828306.2413793104,4916146.12880163,10014393.0,37.0,110916925.0,8532071.153846154,3769743.884442436,10092179.0,37699.0,111020881.0,7401392.066666666,4595848.048888808,10093291.0,23218.0,0,0,0,0,280,464,0.1261024041054042,0.1441170332633191,0.0,1.0,0.4193548387096775,0.501610310127101,0.2516129032258065,0,0,0,0,1,0,0,0,1.0,0.4333333333333333,0.7857142857142857,0.0625,0,0,0,0,0,0,14,11,16,1,-1,501,11,0,77861.90909090909,3213.595632762326,84656.0,73203.0,10007609.545454543,4218.758736017851,10014393.0,10001416.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 04:29:59 PM,235730,1,2,0.0,276.0,0.0,0.0,0.0,0.0,173.0,103.0,138.0,49.49747468305833,1170.8310355067238,12.726424298986128,117865.0,92556.03501663195,183312.0,52418.0,0.0,0.0,0.0,0.0,0.0,183312.0,183312.0,0.0,183312.0,183312.0,0,1,0,0,20,40,4.242141432995376,8.484282865990751,0.0,173.0,94.75,71.26651855301104,5078.916666666666,0,0,0,1,1,0,0,0,2.0,126.33333333333331,0.0,138.0,0,0,0,0,0,0,1,0,2,276,-1,7062,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-66.110.49.114-50224-443-6,192.168.100.15,50224,66.110.49.114,443,6,21/01/2023 04:30:06 PM,60442520,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0330892887986801,0.0661785775973602,20147506.666666664,34526411.83449274,60015173.0,213549.0,0.0,0.0,0.0,0.0,0.0,60442520.0,30221260.0,42436959.73279528,60228722.0,213798.0,0,0,0,0,20,84,0.01654464439934,0.0496339331980202,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,501,1,0,213798.0,0.0,213798.0,213798.0,60015173.0,0.0,60015173.0,60015173.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 04:30:12 PM,119386848,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010271684197576,5190732.521739131,7455577.357224363,22157833.0,602919.0,118255789.0,5375263.136363637,7577076.515312783,22157833.0,602919.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1926510364022677,0.0083761320174899,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,1849394.7142857143,245227.15243879112,2342570.0,1615597.0,14960292.0,6608218.232642619,22157833.0,9365873.0,No Label,multimedia
192.168.100.15-66.110.49.114-50224-443-6,192.168.100.15,50224,66.110.49.114,443,6,21/01/2023 04:32:07 PM,27044971,2,2,31.0,1.0,31.0,0.0,15.5,21.920310216782973,1.0,0.0,0.5,0.7071067811865476,1.183214431991811,0.1479018039989763,9014990.333333332,15428939.103254778,26830366.0,278.0,278.0,278.0,0.0,278.0,278.0,214327.0,214327.0,0.0,214327.0,214327.0,0,0,0,0,40,52,0.0739509019994881,0.0739509019994881,0.0,31.0,6.6,13.64917579929279,186.3,0,0,0,0,1,0,0,0,1.0,8.25,15.5,0.5,0,0,0,0,0,0,2,31,2,1,-1,501,1,0,214327.0,0.0,214327.0,214327.0,26830366.0,0.0,26830366.0,26830366.0,No Label,multimedia
192.168.100.15-66.110.49.114-50224-443-6,66.110.49.114,443,192.168.100.15,50224,6,21/01/2023 04:32:34 PM,1,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,31000000.0,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,2000000.0,1000000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,501,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-51.132.193.104-50234-443-6,192.168.100.15,50234,51.132.193.104,443,6,21/01/2023 04:32:34 PM,1033627,7,9,2274.0,4908.0,969.0,0.0,324.85714285714283,436.1736766363557,1412.0,0.0,545.3333333333335,665.3869175149148,6948.347904998611,15.479471801723443,68908.46666666666,112391.65363703245,256364.0,1.0,786441.0,131073.5,140925.28267809152,266347.0,108.0,1029223.0,128652.875,133456.4285829836,261784.0,1.0,0,0,0,0,140,204,6.772268913254007,8.707202888469437,0.0,1412.0,422.4705882352941,562.6077805237699,316527.51470588235,0,1,0,0,0,0,0,0,1.0,448.875,324.85714285714283,545.3333333333334,0,0,0,0,0,0,7,2274,9,4908,-1,2051,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-82.202.184.216-49686-443-6,192.168.100.15,49686,82.202.184.216,443,6,21/01/2023 04:27:42 PM,321969,0,2,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,21.213203435596427,93.17667228832588,6.21177815255506,321969.0,0.0,321969.0,321969.0,0.0,0.0,0.0,0.0,0.0,321969.0,321969.0,0.0,321969.0,321969.0,0,1,0,0,0,40,0.0,6.21177815255506,0.0,30.0,20.0,17.320508075688775,300.0,0,0,0,1,1,0,0,0,0.0,30.0,0.0,15.0,0,0,0,0,0,0,0,0,2,30,-1,1037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 04:31:10 PM,64956473,6,1,795.0,132.0,133.0,132.0,132.5,0.5477225575051633,132.0,132.0,132.0,0.0,14.271095045446817,0.1077644717563405,10826078.833333332,24743651.85160907,61319987.0,257867.0,64698606.0,12939721.2,27051880.77169098,61319987.0,257967.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,8,0.0923695472197205,0.01539492453662,132.0,133.0,132.37500000000003,0.5175491695067634,0.2678571428571405,0,0,0,0,0,0,0,0,0.0,151.28571428571428,132.5,132.0,0,0,0,0,0,0,6,795,1,132,-1,-1,6,0,1818517.0,0.0,1818517.0,1818517.0,61319987.0,0.0,61319987.0,61319987.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 04:31:48 PM,111034820,15,16,11.0,1.0,1.0,0.0,0.7333333333333334,0.4577377082170635,1.0,0.0,0.0625,0.25,0.1080742059112628,0.2791916986040955,3701160.6666666665,4883873.316585574,10079218.0,38.0,100874921.0,7205351.499999999,4712168.664010296,10091333.0,3467.0,111034820.0,7402321.333333333,5939899.861365048,20086346.0,39902.0,0,0,0,0,300,452,0.1350927573890785,0.144098941215017,0.0,1.0,0.4062499999999999,0.498990917235846,0.2489919354838709,0,0,0,0,1,0,0,0,1.0,0.4193548387096774,0.7333333333333333,0.0625,0,0,0,0,0,0,15,11,16,1,-1,501,11,0,80376.4,5444.940285357692,94115.0,74872.0,10011819.181818184,22949.97737610316,10079218.0,9995800.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 04:31:59 PM,233394,1,2,0.0,276.0,0.0,0.0,0.0,0.0,173.0,103.0,138.0,49.49747468305833,1182.5496799403584,12.85380086891694,116697.0,95750.74345403277,184403.0,48991.0,0.0,0.0,0.0,0.0,0.0,184403.0,184403.0,0.0,184403.0,184403.0,0,1,0,0,20,40,4.28460028963898,8.56920057927796,0.0,173.0,94.75,71.26651855301104,5078.916666666666,0,0,0,1,1,0,0,0,2.0,126.33333333333331,0.0,138.0,0,0,0,0,0,0,1,0,2,276,-1,6959,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-66.110.49.115-50233-443-6,192.168.100.15,50233,66.110.49.115,443,6,21/01/2023 04:32:34 PM,61119755,11,11,1060.0,438.0,568.0,0.0,96.36363636363636,162.433538856526,150.0,0.0,39.81818181818181,52.81442640381164,24.50926054922832,0.359949086837799,2910464.523809524,13083940.69332547,60011972.0,0.0,60699609.0,6069960.9,19044885.577537384,60272121.0,23.0,61119755.0,6111975.500000001,19013029.465460517,60223061.0,0.0,0,0,0,0,220,236,0.1799745434188995,0.1799745434188995,0.0,568.0,65.13043478260869,119.42297036082452,14261.845849802368,0,1,0,0,0,0,0,0,1.0,68.0909090909091,96.36363636363636,39.81818181818182,0,0,0,0,0,0,11,1060,11,438,-1,63979,9,0,896694.0,0.0,896694.0,896694.0,60011972.0,0.0,60011972.0,60011972.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 04:32:33 PM,119568126,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090858227551379,4982005.250000001,7258207.707408869,22589296.0,372894.0,118560209.0,5154791.695652175,7370692.189794182,22589296.0,372894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2007223898449324,0.0083634329102055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,1,0,-1,-1,0,0,2381954.7142857146,1444937.9016519147,5645519.0,1594609.0,14423664.42857143,7318409.888796857,22589296.0,5442160.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 04:33:16 PM,64956346,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.318651914317964,0.1231596370891921,9279478.0,22952464.93782352,61318860.0,257754.0,64698592.0,10783098.666666666,24762621.532239147,61318860.0,258035.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.1077646824530431,0.015394954636149,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1819688.0,0.0,1819688.0,1819688.0,61318860.0,0.0,61318860.0,61318860.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 04:33:49 PM,111064305,16,18,11.0,1.0,1.0,0.0,0.6875,0.478713553878169,1.0,0.0,0.0555555555555555,0.2357022603955158,0.1080455147133005,0.3061289583543515,3365584.999999999,4768711.086103514,10012929.0,47.0,100905673.0,6727044.866666667,4896713.022629609,10097768.0,12870.0,111064305.0,6533194.411764706,4932951.492965305,10104469.0,13217.0,0,0,0,0,320,504,0.1440606862844007,0.1620682720699508,0.0,1.0,0.3714285714285714,0.4902408943099112,0.2403361344537815,0,0,0,0,1,0,0,0,1.0,0.3823529411764705,0.6875,0.0555555555555555,0,0,0,0,0,0,16,11,18,1,-1,501,11,0,81189.81818181818,5371.656463665226,91540.0,73364.0,10006472.0,5884.742883083475,10012929.0,9991303.0,No Label,multimedia
